90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,56.7624,56.1484,55.5327,54.9152,54.2953,53.6743,53.0517,52.4266,51.7998,51.1717,50.5416,49.9089,49.2754,48.6392,48.0021,47.3621,46.7212,46.0785,45.4329,44.7867,44.1382,43.4877,42.8359,42.1822,41.5264,40.8686,40.21,39.5486,38.8862,38.2217,37.5554,36.8877,36.2181,35.5467,34.8743,34.1994,33.5233,32.8447,32.1654,31.4849,30.8016,30.1176,29.4318,28.7444,28.0562,27.3658,26.674,25.9809,25.2867,24.5903,23.8937,23.195,22.4954,21.7938,21.0918,20.3883,19.6844,18.978,18.2711,17.5639,16.8549,16.1452,15.4341,14.7224,14.0101,13.2971,12.5823,11.8679,11.1517,10.4358,9.71914,9.00127,8.28332,7.56466,6.84562,6.12617,5.40637,4.68613,3.96572,3.24495,2.52407,1.80305,1.08188,0.360634,-0.360634,-1.08188,-1.80305,-2.52407,-3.24495,-3.96572,-4.68613,-5.40637,-6.12617,-6.84562,-7.56466,-8.28332,-9.00127,-9.71914,-10.4358,-11.1517,-11.8679,-12.5823,-13.2971,-14.0101,-14.7224,-15.4341,-16.1452,-16.8549,-17.5639,-18.2711,-18.978,-19.6844,-20.3883,-21.0918,-21.7938,-22.4954,-23.195,-23.8937,-24.5903,-25.2867,-25.9809,-26.674,-27.3658,-28.0562,-28.7444,-29.4318,-30.1176,-30.8016,-31.4849,-32.1654,-32.8447,-33.5233,-34.1994,-34.8743,-35.5467,-36.2181,-36.8877,-37.5554,-38.2217,-38.8862,-39.5486,-40.21,-40.8686,-41.5264,-42.1822,-42.8359,-43.4877,-44.1382,-44.7867,-45.4329,-46.0785,-46.7212,-47.3621,-48.0021,-48.6392,-49.2754,-49.9089,-50.5416,-51.1717,-51.7998,-52.4266,-53.0517,-53.6743,-54.2953,-54.9152,-55.5327,-56.1484,-56.7624,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,56.9998,56.3896,55.7768,55.1626,54.5469,53.9297,53.3101,52.6897,52.0668,51.4423,50.8158,50.1881,49.5585,48.9269,48.2939,47.6588,47.0222,46.3834,45.7436,45.1015,44.4583,43.8127,43.1654,42.5168,41.8663,41.2132,40.5594,39.9042,39.2463,38.5875,37.9266,37.2648,36.6007,35.9349,35.2674,34.599,33.9282,33.2563,32.5823,31.9073,31.2311,30.5528,29.8728,29.192,28.5097,27.8253,27.1405,26.4535,25.7649,25.0761,24.3855,23.6935,22.9996,22.3059,21.6096,20.9132,20.2151,19.5161,18.8163,18.1151,17.4134,16.7104,16.0058,15.3015,14.5957,13.8884,13.1815,12.4728,11.7645,11.0547,10.3449,9.63358,8.92239,8.21055,7.49817,6.78542,6.07227,5.3587,4.6449,3.93073,3.21641,2.5018,1.78716,1.07235,0.357444,-0.357444,-1.07235,-1.78716,-2.5018,-3.21641,-3.93073,-4.6449,-5.3587,-6.07227,-6.78542,-7.49817,-8.21055,-8.92239,-9.63358,-10.3449,-11.0547,-11.7645,-12.4728,-13.1815,-13.8884,-14.5957,-15.3015,-16.0058,-16.7104,-17.4134,-18.1151,-18.8163,-19.5161,-20.2151,-20.9132,-21.6096,-22.3059,-22.9996,-23.6935,-24.3855,-25.0761,-25.7649,-26.4535,-27.1405,-27.8253,-28.5097,-29.192,-29.8728,-30.5528,-31.2311,-31.9073,-32.5823,-33.2563,-33.9282,-34.599,-35.2674,-35.9349,-36.6007,-37.2648,-37.9266,-38.5875,-39.2463,-39.9042,-40.5594,-41.2132,-41.8663,-42.5168,-43.1654,-43.8127,-44.4583,-45.1015,-45.7436,-46.3834,-47.0222,-47.6588,-48.2939,-48.9269,-49.5585,-50.1881,-50.8158,-51.4423,-52.0668,-52.6897,-53.3101,-53.9297,-54.5469,-55.1626,-55.7768,-56.3896,-56.9998,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,57.2402,56.633,56.0239,55.413,54.8013,54.1875,53.5717,52.9543,52.3353,51.7147,51.0924,50.4688,49.8435,49.2158,48.5873,47.9562,47.3237,46.6898,46.0544,45.4167,44.7775,44.1373,43.4947,42.8504,42.2049,41.5576,40.9084,40.258,39.6055,38.9523,38.297,37.639,36.9808,36.3204,35.6584,34.9956,34.3304,33.664,32.9966,32.3275,31.6559,30.984,30.3099,29.6348,28.9589,28.2806,27.6013,26.9211,26.2392,25.5553,24.8713,24.1852,23.4989,22.8105,22.121,21.4309,20.7398,20.0472,19.3535,18.6585,17.9629,17.2667,16.5695,15.8704,15.172,14.4712,13.7707,13.0695,12.3668,11.6636,10.9605,10.256,9.55072,8.84584,8.14004,7.43373,6.72706,6.01991,5.31255,4.60479,3.8968,3.1886,2.48025,1.77168,1.06304,0.354351,-0.354351,-1.06304,-1.77168,-2.48025,-3.1886,-3.8968,-4.60479,-5.31255,-6.01991,-6.72706,-7.43373,-8.14004,-8.84584,-9.55072,-10.256,-10.9605,-11.6636,-12.3668,-13.0695,-13.7707,-14.4712,-15.172,-15.8704,-16.5695,-17.2667,-17.9629,-18.6585,-19.3535,-20.0472,-20.7398,-21.4309,-22.121,-22.8105,-23.4989,-24.1852,-24.8713,-25.5553,-26.2392,-26.9211,-27.6013,-28.2806,-28.9589,-29.6348,-30.3099,-30.984,-31.6559,-32.3275,-32.9966,-33.664,-34.3304,-34.9956,-35.6584,-36.3204,-36.9808,-37.639,-38.297,-38.9523,-39.6055,-40.258,-40.9084,-41.5576,-42.2049,-42.8504,-43.4947,-44.1373,-44.7775,-45.4167,-46.0544,-46.6898,-47.3237,-47.9562,-48.5873,-49.2158,-49.8435,-50.4688,-51.0924,-51.7147,-52.3353,-52.9543,-53.5717,-54.1875,-54.8013,-55.413,-56.0239,-56.633,-57.2402,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,58.0857,57.4827,56.879,56.2736,55.6664,55.0574,54.4469,53.8351,53.2214,52.606,51.9897,51.3713,50.7506,50.1294,49.5058,48.8805,48.2544,47.6259,46.9966,46.3653,45.7326,45.0978,44.4614,43.824,43.1844,42.5431,41.9007,41.2566,40.6112,39.9639,39.3148,38.6644,38.0126,37.3594,36.704,36.048,35.3897,34.7304,34.069,33.4072,32.7431,32.078,31.4117,30.7432,30.0746,29.4037,28.7313,28.0579,27.3834,26.7073,26.0304,25.352,24.6722,23.9917,23.3098,22.6262,21.9424,21.2569,20.5711,19.8836,19.1953,18.5055,17.8152,17.1248,16.4329,15.7395,15.0456,14.3514,13.6564,12.9601,12.2633,11.5668,10.8686,10.1699,9.47137,8.7715,8.07156,7.37101,6.67033,5.9691,5.26768,4.56585,3.86382,3.16167,2.45919,1.75666,1.05402,0.351352,-0.351352,-1.05402,-1.75666,-2.45919,-3.16167,-3.86382,-4.56585,-5.26768,-5.9691,-6.67033,-7.37101,-8.07156,-8.7715,-9.47137,-10.1699,-10.8686,-11.5668,-12.2633,-12.9601,-13.6564,-14.3514,-15.0456,-15.7395,-16.4329,-17.1248,-17.8152,-18.5055,-19.1953,-19.8836,-20.5711,-21.2569,-21.9424,-22.6262,-23.3098,-23.9917,-24.6722,-25.352,-26.0304,-26.7073,-27.3834,-28.0579,-28.7313,-29.4037,-30.0746,-30.7432,-31.4117,-32.078,-32.7431,-33.4072,-34.069,-34.7304,-35.3897,-36.048,-36.704,-37.3594,-38.0126,-38.6644,-39.3148,-39.9639,-40.6112,-41.2566,-41.9007,-42.5431,-43.1844,-43.824,-44.4614,-45.0978,-45.7326,-46.3653,-46.9966,-47.6259,-48.2544,-48.8805,-49.5058,-50.1294,-50.7506,-51.3713,-51.9897,-52.606,-53.2214,-53.8351,-54.4469,-55.0574,-55.6664,-56.2736,-56.879,-57.4827,-58.0857,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,58.3276,57.7282,57.1279,56.5253,55.921,55.3157,54.709,54.1,53.49,52.8783,52.265,51.6509,51.034,50.4167,49.7972,49.176,48.5536,47.9294,47.3034,46.6767,46.048,45.4179,44.7864,44.1523,43.5177,42.881,42.2433,41.604,40.9629,40.3206,39.6766,39.0314,38.3842,37.7358,37.086,36.4349,35.7816,35.1275,34.4721,33.815,33.1563,32.4967,31.8361,31.1737,30.5097,29.844,29.1777,28.5104,27.8412,27.1707,26.5002,25.8274,25.1534,24.4787,23.8023,23.1259,22.4474,21.7679,21.088,20.4063,19.7243,19.041,18.3572,17.6722,16.9861,16.2996,15.6117,14.9233,14.2344,13.545,12.8543,12.1629,11.472,10.7796,10.0864,9.39284,8.6993,8.00504,7.31027,6.6153,5.91988,5.22402,4.52805,3.83187,3.13549,2.43885,1.74214,1.04529,0.348447,-0.348447,-1.04529,-1.74214,-2.43885,-3.13549,-3.83187,-4.52805,-5.22402,-5.91988,-6.6153,-7.31027,-8.00504,-8.6993,-9.39284,-10.0864,-10.7796,-11.472,-12.1629,-12.8543,-13.545,-14.2344,-14.9233,-15.6117,-16.2996,-16.9861,-17.6722,-18.3572,-19.041,-19.7243,-20.4063,-21.088,-21.7679,-22.4474,-23.1259,-23.8023,-24.4787,-25.1534,-25.8274,-26.5002,-27.1707,-27.8412,-28.5104,-29.1777,-29.844,-30.5097,-31.1737,-31.8361,-32.4967,-33.1563,-33.815,-34.4721,-35.1275,-35.7816,-36.4349,-37.086,-37.7358,-38.3842,-39.0314,-39.6766,-40.3206,-40.9629,-41.604,-42.2433,-42.881,-43.5177,-44.1523,-44.7864,-45.4179,-46.048,-46.6767,-47.3034,-47.9294,-48.5536,-49.176,-49.7972,-50.4167,-51.034,-51.6509,-52.265,-52.8783,-53.49,-54.1,-54.709,-55.3157,-55.921,-56.5253,-57.1279,-57.7282,-58.3276,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,58.573,57.9767,57.379,56.7797,56.1789,55.5768,54.9727,54.3678,53.7612,53.1528,52.5429,51.9317,51.3191,50.705,50.0893,49.4726,48.8537,48.2337,47.6119,46.9884,46.3642,45.7387,45.1107,44.4819,43.8511,43.2194,42.5855,41.9508,41.3144,40.6763,40.0372,39.3963,38.7542,38.1103,37.4652,36.8193,36.1717,35.5219,34.872,34.22,33.5673,32.9123,32.257,31.599,30.9406,30.2817,29.6204,28.9582,28.295,27.6304,26.9641,26.2979,25.6298,24.9602,24.2903,23.6188,22.9469,22.273,21.5986,20.9234,20.2467,19.5695,18.8911,18.2127,17.5327,16.8518,16.1704,15.4877,14.8045,14.121,13.437,12.7517,12.0657,11.3793,10.6924,10.0056,9.31746,8.62914,7.94038,7.25123,6.56169,5.87183,5.1818,4.49132,3.80079,3.11004,2.41903,1.72798,1.03683,0.345615,-0.345615,-1.03683,-1.72798,-2.41903,-3.11004,-3.80079,-4.49132,-5.1818,-5.87183,-6.56169,-7.25123,-7.94038,-8.62914,-9.31746,-10.0056,-10.6924,-11.3793,-12.0657,-12.7517,-13.437,-14.121,-14.8045,-15.4877,-16.1704,-16.8518,-17.5327,-18.2127,-18.8911,-19.5695,-20.2467,-20.9234,-21.5986,-22.273,-22.9469,-23.6188,-24.2903,-24.9602,-25.6298,-26.2979,-26.9641,-27.6304,-28.295,-28.9582,-29.6204,-30.2817,-30.9406,-31.599,-32.257,-32.9123,-33.5673,-34.22,-34.872,-35.5219,-36.1717,-36.8193,-37.4652,-38.1103,-38.7542,-39.3963,-40.0372,-40.6763,-41.3144,-41.9508,-42.5855,-43.2194,-43.8511,-44.4819,-45.1107,-45.7387,-46.3642,-46.9884,-47.6119,-48.2337,-48.8537,-49.4726,-50.0893,-50.705,-51.3191,-51.9317,-52.5429,-53.1528,-53.7612,-54.3678,-54.9727,-55.5768,-56.1789,-56.7797,-57.379,-57.9767,-58.573,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,58.8209,58.2277,57.6328,57.0367,56.4385,55.8394,55.2391,54.6367,54.0331,53.4289,52.8224,52.2146,51.6054,50.9949,50.3834,49.7699,49.1549,48.5383,47.9206,47.3013,46.6808,46.0591,45.4355,44.8101,44.184,43.5565,42.9269,42.2971,41.6646,41.0311,40.3967,39.7606,39.1233,38.4844,37.8444,37.2025,36.5599,35.9156,35.2698,34.6229,33.9749,33.325,32.6744,32.0228,31.369,30.7144,30.0593,29.402,28.7449,28.0853,27.4249,26.7634,26.101,25.4372,24.7727,24.1066,23.4403,22.7724,22.1033,21.4342,20.763,20.0918,19.4193,18.7459,18.0714,17.3967,16.7207,16.0441,15.3675,14.6895,14.0103,13.3314,12.6513,11.9716,11.2903,10.6087,9.92644,9.24365,8.56099,7.87753,7.19381,6.50973,5.82533,5.14069,4.4557,3.7706,3.08527,2.39978,1.71428,1.02854,0.34286,-0.34286,-1.02854,-1.71428,-2.39978,-3.08527,-3.7706,-4.4557,-5.14069,-5.82533,-6.50973,-7.19381,-7.87753,-8.56099,-9.24365,-9.92644,-10.6087,-11.2903,-11.9716,-12.6513,-13.3314,-14.0103,-14.6895,-15.3675,-16.0441,-16.7207,-17.3967,-18.0714,-18.7459,-19.4193,-20.0918,-20.763,-21.4342,-22.1033,-22.7724,-23.4403,-24.1066,-24.7727,-25.4372,-26.101,-26.7634,-27.4249,-28.0853,-28.7449,-29.402,-30.0593,-30.7144,-31.369,-32.0228,-32.6744,-33.325,-33.9749,-34.6229,-35.2698,-35.9156,-36.5599,-37.2025,-37.8444,-38.4844,-39.1233,-39.7606,-40.3967,-41.0311,-41.6646,-42.2971,-42.9269,-43.5565,-44.184,-44.8101,-45.4355,-46.0591,-46.6808,-47.3013,-47.9206,-48.5383,-49.1549,-49.7699,-50.3834,-50.9949,-51.6054,-52.2146,-52.8224,-53.4289,-54.0331,-54.6367,-55.2391,-55.8394,-56.4385,-57.0367,-57.6328,-58.2277,-58.8209,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,59.0721,58.4814,57.8891,57.2954,56.7007,56.1048,55.5072,54.9083,54.3082,53.7064,53.1035,52.4994,51.8936,51.2865,50.6785,50.068,49.4567,48.8439,48.2301,47.6148,46.9978,46.3797,45.7604,45.1394,44.5172,43.8936,43.2688,42.6426,42.0149,41.3858,40.7552,40.1237,39.4911,38.8563,38.2205,37.5836,36.9455,36.3056,35.6651,35.0233,34.3796,33.7353,33.0894,32.4428,31.7948,31.1454,30.4949,29.8429,29.1901,28.5361,27.8813,27.2252,26.5674,25.9094,25.25,24.5893,23.9282,23.2665,22.6029,21.9382,21.2738,20.6071,19.9407,19.273,18.6044,17.9346,17.2645,16.5935,15.9219,15.2501,14.5771,13.9038,13.2291,12.554,11.8792,11.2032,10.5267,9.84963,9.17206,8.49459,7.8166,7.13807,6.45927,5.78008,5.10074,4.42107,3.7413,3.06131,2.38116,1.70088,1.02061,0.340194,-0.340194,-1.02061,-1.70088,-2.38116,-3.06131,-3.7413,-4.42107,-5.10074,-5.78008,-6.45927,-7.13807,-7.8166,-8.49459,-9.17206,-9.84963,-10.5267,-11.2032,-11.8792,-12.554,-13.2291,-13.9038,-14.5771,-15.2501,-15.9219,-16.5935,-17.2645,-17.9346,-18.6044,-19.273,-19.9407,-20.6071,-21.2738,-21.9382,-22.6029,-23.2665,-23.9282,-24.5893,-25.25,-25.9094,-26.5674,-27.2252,-27.8813,-28.5361,-29.1901,-29.8429,-30.4949,-31.1454,-31.7948,-32.4428,-33.0894,-33.7353,-34.3796,-35.0233,-35.6651,-36.3056,-36.9455,-37.5836,-38.2205,-38.8563,-39.4911,-40.1237,-40.7552,-41.3858,-42.0149,-42.6426,-43.2688,-43.8936,-44.5172,-45.1394,-45.7604,-46.3797,-46.9978,-47.6148,-48.2301,-48.8439,-49.4567,-50.068,-50.6785,-51.2865,-51.8936,-52.4994,-53.1035,-53.7064,-54.3082,-54.9083,-55.5072,-56.1048,-56.7007,-57.2954,-57.8891,-58.4814,-59.0721,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,59.3251,58.7368,58.1477,57.5573,56.9656,56.3721,55.7777,55.1818,54.5851,53.9862,53.3863,52.7852,52.1831,51.5792,50.974,50.3676,49.7597,49.1511,48.5411,47.9289,47.3159,46.7012,46.0861,45.4693,44.8507,44.231,43.6101,42.9878,42.3643,41.7393,41.113,40.4859,39.8571,39.2276,38.5958,37.9635,37.3297,36.6953,36.0586,35.4213,34.7828,34.1429,33.502,32.8595,32.2164,31.5719,30.9265,30.2796,29.632,28.9826,28.3332,27.6818,27.0303,26.3764,25.7228,25.0678,24.4119,23.7542,23.0966,22.4375,21.7782,21.1172,20.456,19.7931,19.1302,18.466,17.8017,17.1365,16.47,15.8033,15.1355,14.468,13.7988,13.1299,12.4595,11.789,11.1188,10.4473,9.77526,9.10261,8.43015,7.75725,7.08372,6.41005,5.73609,5.06182,4.3874,3.71271,3.03789,2.36301,1.68792,1.01282,0.3376,-0.3376,-1.01282,-1.68792,-2.36301,-3.03789,-3.71271,-4.3874,-5.06182,-5.73609,-6.41005,-7.08372,-7.75725,-8.43015,-9.10261,-9.77526,-10.4473,-11.1188,-11.789,-12.4595,-13.1299,-13.7988,-14.468,-15.1355,-15.8033,-16.47,-17.1365,-17.8017,-18.466,-19.1302,-19.7931,-20.456,-21.1172,-21.7782,-22.4375,-23.0966,-23.7542,-24.4119,-25.0678,-25.7228,-26.3764,-27.0303,-27.6818,-28.3332,-28.9826,-29.632,-30.2796,-30.9265,-31.5719,-32.2164,-32.8595,-33.502,-34.1429,-34.7828,-35.4213,-36.0586,-36.6953,-37.3297,-37.9635,-38.5958,-39.2276,-39.8571,-40.4859,-41.113,-41.7393,-42.3643,-42.9878,-43.6101,-44.231,-44.8507,-45.4693,-46.0861,-46.7012,-47.3159,-47.9289,-48.5411,-49.1511,-49.7597,-50.3676,-50.974,-51.5792,-52.1831,-52.7852,-53.3863,-53.9862,-54.5851,-55.1818,-55.7777,-56.3721,-56.9656,-57.5573,-58.1477,-58.7368,-59.3251,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,59.5816,58.9956,58.4092,57.8209,57.2321,56.642,56.05,55.4572,54.863,54.2679,53.6714,53.0732,52.4741,51.8737,51.2718,50.6686,50.0647,49.459,48.8519,48.244,47.6341,47.0238,46.4115,45.7987,45.1837,44.5682,43.9509,43.3331,42.7129,42.0925,41.4709,40.8473,40.2223,39.597,38.9696,38.3419,37.7127,37.0818,36.4504,35.8174,35.1832,34.5479,33.9119,33.2743,32.6358,31.9959,31.3548,30.7129,30.0707,29.426,28.7809,28.1355,27.4879,26.8402,26.1912,25.5411,24.89,24.238,23.5854,22.9311,22.2772,21.6212,20.9655,20.3079,19.6501,18.9914,18.3319,17.6722,17.0114,16.3495,15.6875,15.025,14.3615,13.6977,13.0327,12.3681,11.7022,11.036,10.3693,9.70295,9.03536,8.36757,7.69949,7.03112,6.36231,5.69333,5.02414,4.35463,3.68503,3.01522,2.34532,1.67528,1.00519,0.335075,-0.335075,-1.00519,-1.67528,-2.34532,-3.01522,-3.68503,-4.35463,-5.02414,-5.69333,-6.36231,-7.03112,-7.69949,-8.36757,-9.03536,-9.70295,-10.3693,-11.036,-11.7022,-12.3681,-13.0327,-13.6977,-14.3615,-15.025,-15.6875,-16.3495,-17.0114,-17.6722,-18.3319,-18.9914,-19.6501,-20.3079,-20.9655,-21.6212,-22.2772,-22.9311,-23.5854,-24.238,-24.89,-25.5411,-26.1912,-26.8402,-27.4879,-28.1355,-28.7809,-29.426,-30.0707,-30.7129,-31.3548,-31.9959,-32.6358,-33.2743,-33.9119,-34.5479,-35.1832,-35.8174,-36.4504,-37.0818,-37.7127,-38.3419,-38.9696,-39.597,-40.2223,-40.8473,-41.4709,-42.0925,-42.7129,-43.3331,-43.9509,-44.5682,-45.1837,-45.7987,-46.4115,-47.0238,-47.6341,-48.244,-48.8519,-49.459,-50.0647,-50.6686,-51.2718,-51.8737,-52.4741,-53.0732,-53.6714,-54.2679,-54.863,-55.4572,-56.05,-56.642,-57.2321,-57.8209,-58.4092,-58.9956,-59.5816,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
